"latitude","longitude","address","neighborhood"
"39.19160272","-86.5325909","2530 N Fritz DR","Matlock Heights"
"39.19159315","-86.53230872","2520 N Fritz DR","Matlock Heights"
"39.1697104","-86.49129725","3434 E John Hinkle PL","unknown"
"39.10694743","-86.55122251","5100 S Victor PIKE","unknown"
"39.10653548","-86.54939668","5075 S Victor PIKE","unknown"
"39.10760122","-86.55009697","4998 S Victor PIKE","unknown"
"39.10750528","-86.54953033","4990 S Victor PIKE","unknown"
"39.10777122","-86.54944727","4995 S Victor PIKE","unknown"
"39.10851942","-86.54915265","4969 S Victor PIKE","unknown"
"39.10674741","-86.5489123","1257 W Church LN","unknown"
"39.10688722","-86.54826636","1251 W Church LN","unknown"
"39.106739","-86.54707991","1245 W Church LN","unknown"
"39.11039985","-86.55088995","4850 S Victor PIKE","unknown"
"39.16967746","-86.49129753","3436 E John Hinkle PL","unknown"
"39.1110508","-86.54974322","4848 S Victor PIKE","unknown"
"39.11047175","-86.54860224","4835 S Victor PIKE","unknown"
"39.10935397","-86.54912873","4909 S Victor PIKE","unknown"
"39.10878828","-86.54791016","1250 W Church LN","unknown"
"39.10665674","-86.54591059","1241 W Church LN","unknown"
"39.1069456","-86.54484416","975 W Church LN","unknown"
"39.10757662","-86.54533976","1000 W Church LN","unknown"
"39.10717699","-86.54441599","899 W Church LN","unknown"
"39.11684206","-86.55293147","1500 W That RD","unknown"
"39.11287384","-86.54793915","4690 S Victor PIKE","unknown"
"39.16963351","-86.49129437","3438 E John Hinkle PL","unknown"
"39.16276352","-86.4626796","4997 E Cedar Crest DR","unknown"
"39.11341066","-86.54765315","4614 S Victor PIKE","unknown"
"39.11422871","-86.54702667","4540 S Victor PIKE","unknown"
"39.11431811","-86.54855908","1375 W That RD","unknown"
"39.1155815","-86.54865174","1370 W That RD","unknown"
"39.1149405","-86.54658073","1330 W That RD","unknown"
"39.11485617","-86.54555931","1200 W That RD","unknown"
"39.1334873","-86.55206631","3050 S Rockport RD","unknown"
"39.1339036","-86.55184109","3044 S Rockport RD","unknown"
"39.13426231","-86.55042826","3035 S Rockport RD","unknown"
"39.13241929","-86.54727297","3000 S Rogers ST","unknown"
"39.16980825","-86.49164209","3452 E John Hinkle PL","unknown"
"39.13522829","-86.55032932","3020 S Rockport RD","unknown"
"39.13734569","-86.54745772","2711 S Rockport RD","Broadview"
"39.13748739","-86.54722396","2707 S Rockport RD","Broadview"
"39.13660401","-86.54737521","1030 W Country Club DR","Broadview"
"39.13650607","-86.54697405","1024 W Country Club DR","Broadview"
"39.1365246","-86.54682584","1022 W Country Club DR","Broadview"
"39.13649587","-86.54654755","1016 W Country Club DR","Broadview"
"39.13684171","-86.54533569","1004 W Country Club DR","Broadview"
"39.13241944","-86.54551741","806 W Fairway LN","unknown"
"39.13240686","-86.54517203","800 W Fairway LN","unknown"
"39.16933319","-86.49270771","3312 E John Hinkle PL","unknown"
"39.13195816","-86.54551386","801 W Fairway LN","unknown"
"39.09381622","-86.55565841","1060 W Dillman RD","unknown"
"39.09240056","-86.54746333","101 E Dillman RD","unknown"
"39.09370371","-86.54903896","100 E Dillman RD","unknown"
"39.09116571","-86.54462948","6666 S Old State Road 37","unknown"
"39.09536672","-86.5405421","6391 S Old State Road 37","unknown"
"39.09281342","-86.53879652","400 E Dillman RD","unknown"
"39.09270144","-86.53774745","450 E Dillman RD","unknown"
"39.09255282","-86.53649785","500 E Dillman RD","unknown"
"39.09318846","-86.53679946","485 E Dillman RD","unknown"
"39.16929206","-86.49271864","3314 E John Hinkle PL","unknown"
"39.09551356","-86.53671105","515 E Dillman RD","unknown"
"39.10267172","-86.54268842","5800 S Rogers ST","unknown"
"39.10377081","-86.53756699","5908 S Anne CT","unknown"
"39.1075429","-86.53632213","320 W Church LN","unknown"
"39.12402683","-86.543276","900 W Gordon PIKE","unknown"
"39.12947072","-86.53901843","3202 S Rogers ST","unknown"
"39.12989338","-86.53898345","3120 S Rogers ST","unknown"
"39.13023921","-86.53895964","3116 S Rogers ST","unknown"
"39.16922416","-86.49232418","3316 E John Hinkle PL","unknown"
"39.12940391","-86.53941023","507 W Lois LN","unknown"
"39.12941093","-86.53973801","513 W Lois LN","unknown"
"39.12943439","-86.54005861","519 W Lois LN","unknown"
"39.12945226","-86.5403581","525 W Lois LN","unknown"
"39.12945069","-86.54120061","547 W Lois LN","unknown"
"39.12985133","-86.53938564","504 W Lois LN","unknown"
"39.12983387","-86.54035165","516 W Lois LN","unknown"
"39.12985713","-86.54062995","520 W Lois LN","unknown"
"39.12895963","-86.54128545","3215 S Tulip AVE","unknown"
"39.1294811","-86.54183489","3206 S Tulip AVE","unknown"
"39.16934346","-86.49202691","3462 E John Hinkle PL","unknown"
"39.12962409","-86.54188315","3200 S Tulip AVE","unknown"
"39.12981641","-86.54190988","3122 S Tulip AVE","unknown"
"39.12996469","-86.54191579","3116 S Tulip AVE","unknown"
"39.12983859","-86.54136684","3121 S Tulip AVE","unknown"
"39.13061786","-86.54126569","590 W Ladd AVE","unknown"
"39.13062206","-86.54098717","580 W Ladd AVE","unknown"
"39.13062612","-86.54068045","570 W Ladd AVE","unknown"
"39.13024318","-86.54099008","581 W Ladd AVE","unknown"
"39.13017028","-86.5400741","551 W Ladd AVE","unknown"
"39.13022672","-86.53981281","541 W Ladd AVE","unknown"
"39.1692721","-86.49203103","3464 E John Hinkle PL","unknown"
"39.13037996","-86.53970236","530 W Ladd AVE","unknown"
"39.13065352","-86.54007744","550 W Ladd AVE","unknown"
"39.13098093","-86.53904911","513 W Green RD","unknown"
"39.13096581","-86.53933829","523 W Green RD","unknown"
"39.13096727","-86.53965201","533 W Green RD","unknown"
"39.13098524","-86.53997266","543 W Green RD","unknown"
"39.13101795","-86.54051176","563 W Green RD","unknown"
"39.13098908","-86.54079752","573 W Green RD","unknown"
"39.13101494","-86.54104408","583 W Green RD","unknown"
"39.13104577","-86.54177003","603 W Green RD","unknown"
"39.16916233","-86.49204253","3468 E John Hinkle PL","unknown"
"39.13027982","-86.54178295","605 W Ladd AVE","unknown"
"39.13025902","-86.54203339","615 W Ladd AVE","unknown"
"39.1302607","-86.54239647","625 W Ladd AVE","unknown"
"39.13028943","-86.54267121","635 W Ladd AVE","unknown"
"39.13029322","-86.54289678","645 W Ladd AVE","unknown"
"39.13031092","-86.54316103","655 W Ladd AVE","unknown"
"39.13033551","-86.54372839","675 W Ladd AVE","unknown"
"39.13036321","-86.54437328","695 W Ladd AVE","unknown"
"39.13075295","-86.54434563","694 W Ladd AVE","unknown"
"39.13069805","-86.54375383","674 W Ladd AVE","unknown"
"39.16914143","-86.49171116","3470 E John Hinkle PL","unknown"
"39.13066921","-86.54345441","664 W Ladd AVE","unknown"
"39.13066793","-86.54317946","654 W Ladd AVE","unknown"
"39.13066115","-86.54290102","644 W Ladd AVE","unknown"
"39.13067614","-86.54258012","634 W Ladd AVE","unknown"
"39.13066953","-86.54234046","624 W Ladd AVE","unknown"
"39.1306888","-86.54175866","604 W Ladd AVE","unknown"
"39.12948037","-86.5428607","636 W Ryan RD","unknown"
"39.12912618","-86.54345209","657 W Ryan RD","unknown"
"39.12908038","-86.54304706","641 W Ryan RD","unknown"
"39.12909038","-86.54283548","625 W Ryan RD","unknown"
"39.16912729","-86.49163016","3472 E John Hinkle PL","unknown"
"39.12964812","-86.54232713","3131 S Ryan CT","unknown"
"39.1299117","-86.54292085","3126 S Ryan CT","unknown"
"39.12994618","-86.54265973","3122 S Ryan CT","unknown"
"39.12969649","-86.5438778","3128 S Ryan PL","unknown"
"39.12997159","-86.54340333","3121 S Ryan PL","unknown"
"39.12939652","-86.54135965","3207 S Tulip AVE","unknown"
"39.13074832","-86.54572047","734 W Ladd AVE","unknown"
"39.13039183","-86.54521909","715 W Ladd AVE","unknown"
"39.13034933","-86.54493388","705 W Ladd AVE","unknown"
"39.13113958","-86.54483268","3014 S Cuffers DR","unknown"
"39.16911866","-86.49155264","3474 E John Hinkle PL","unknown"
"39.16190567","-86.46554728","410 S Serena LN","unknown"
"39.13144494","-86.54555654","3204 S Colfax DR","unknown"
"39.13167569","-86.54558299","3024 S Colfax DR","unknown"
"39.13168332","-86.54485674","701 W Fairway LN","unknown"
"39.13113147","-86.54426519","693 W Green RD","unknown"
"39.13113557","-86.54396552","683 W Green RD","unknown"
"39.13110031","-86.54346522","663 W Green RD","unknown"
"39.13109311","-86.54309513","653 W Green RD","unknown"
"39.13109493","-86.54230548","623 W Green RD","unknown"
"39.13150485","-86.54426235","692 W Green RD","unknown"
"39.13148693","-86.54394874","682 W Green RD","unknown"
"39.1691046","-86.49148574","3476 E John Hinkle PL","unknown"
"39.13146925","-86.54368801","672 W Green RD","unknown"
"39.1314733","-86.54337777","662 W Green RD","unknown"
"39.13146667","-86.54313105","652 W Green RD","unknown"
"39.13147649","-86.54288069","642 W Green RD","unknown"
"39.13143529","-86.54228525","622 W Green RD","unknown"
"39.13143823","-86.5417353","602 W Green RD","unknown"
"39.13139795","-86.54074856","572 W Green RD","unknown"
"39.13138567","-86.54047016","562 W Green RD","unknown"
"39.13191124","-86.54367759","671 W Fairway LN","unknown"
"39.13188495","-86.54333584","661 W Fairway LN","unknown"
"39.16908775","-86.49141181","3478 E John Hinkle PL","unknown"
"39.13189503","-86.54314188","651 W Fairway LN","unknown"
"39.13187171","-86.54284947","641 W Fairway LN","unknown"
"39.1318704","-86.54256746","631 W Fairway LN","unknown"
"39.13186352","-86.54226787","621 W Fairway LN","unknown"
"39.13179239","-86.54173259","601 W Fairway LN","unknown"
"39.13233538","-86.54396342","680 W Fairway LN","unknown"
"39.13230639","-86.54363227","670 W Fairway LN","unknown"
"39.13228044","-86.54336455","660 W Fairway LN","unknown"
"39.13225588","-86.54280423","640 W Fairway LN","unknown"
"39.13225325","-86.54223669","622 W Fairway LN","unknown"
"39.16906767","-86.49124268","3482 E John Hinkle PL","unknown"
"39.13224102","-86.54196886","612 W Fairway LN","unknown"
"39.1322232","-86.54167993","600 W Fairway LN","unknown"
"39.13180281","-86.54102042","581 W Fairway LN","unknown"
"39.13219914","-86.54122889","590 W Fairway LN","unknown"
"39.13220365","-86.54101734","580 W Fairway LN","unknown"
"39.13221881","-86.54073521","570 W Fairway LN","unknown"
"39.13217904","-86.54044997","560 W Fairway LN","unknown"
"39.1327279","-86.54216608","2944 S Oneal DR","unknown"
"39.13286844","-86.54168557","2933 S Oneal DR","unknown"
"39.13276413","-86.54168989","2943 S Oneal DR","unknown"
"39.16903986","-86.49117237","3484 E John Hinkle PL","unknown"
"39.13277858","-86.54302937","618 W Soutar DR","unknown"
"39.13289312","-86.54286281","616 W Soutar DR","unknown"
"39.13307576","-86.54257939","612 W Soutar DR","unknown"
"39.13318493","-86.54243755","610 W Soutar DR","unknown"
"39.13330953","-86.54207349","606 W Soutar DR","unknown"
"39.13347731","-86.54154694","600 W Soutar DR","unknown"
"39.12968113","-86.53821661","3205 S Rogers ST","unknown"
"39.16897503","-86.49084138","3502 E John Hinkle PL","unknown"
"39.1300929","-86.53820286","3121 S Rogers ST","unknown"
"39.13034544","-86.53819034","3117 S Rogers ST","unknown"
"39.13050548","-86.53777314","3115 S Rogers ST","unknown"
"39.13078159","-86.5381059","3109 S Rogers ST","unknown"
"39.13253059","-86.53812062","3009 S Rogers ST","unknown"
"39.13138133","-86.54012825","552 W Green RD","unknown"
"39.13135818","-86.53987462","542 W Green RD","unknown"
"39.13133349","-86.53928963","522 W Green RD","unknown"
"39.13133521","-86.53907105","512 W Green RD","unknown"
"39.13130644","-86.53878926","502 W Green RD","unknown"
"39.16900257","-86.49085878","3504 E John Hinkle PL","unknown"
"39.13171376","-86.53899764","511 W Fairway LN","unknown"
"39.13171519","-86.53930432","517 W Fairway LN","unknown"
"39.13175774","-86.53959658","531 W Fairway LN","unknown"
"39.13177023","-86.5399208","541 W Fairway LN","unknown"
"39.13176856","-86.54014995","551 W Fairway LN","unknown"
"39.13219953","-86.54013254","550 W Fairway LN","unknown"
"39.13214893","-86.53987912","540 W Fairway LN","unknown"
"39.13218056","-86.53959686","530 W Fairway LN","unknown"
"39.13212573","-86.53902619","510 W Fairway LN","unknown"
"39.13358439","-86.53801378","2923 S Rogers ST","unknown"
"39.1690519","-86.49084073","3506 E John Hinkle PL","unknown"
"39.13401012","-86.53804928","2913 S Rogers ST","unknown"
"39.13426796","-86.53799793","2911 S Rogers ST","unknown"
"39.13444635","-86.53798246","2905 S Rogers ST","unknown"
"39.13460817","-86.53794595","2901 S Rogers ST","unknown"
"39.134227","-86.537522","400 W Walls DR","unknown"
"39.133978","-86.537013","413 W Walls DR","unknown"
"39.13429882","-86.53637957","306 W Walls DR","unknown"
"39.13392743","-86.53622381","305 W Walls DR","unknown"
"39.134601","-86.536324","500 W Walls DR","unknown"
"39.13421154","-86.53591843","2911 S Walls DR","unknown"
"39.16908201","-86.49082284","3508 E John Hinkle PL","unknown"
"39.13448587","-86.53587048","2909 S Walls DR","unknown"
"39.1351775","-86.53581577","2903 S Walls DR","unknown"
"39.13519892","-86.53628447","2900 S Walls DR","unknown"
"39.13483926","-86.53628726","2904 S Walls DR","unknown"
"39.13488293","-86.53798966","2821 S Rogers ST","unknown"
"39.13519029","-86.53795909","2815 S Rogers ST","unknown"
"39.13520606","-86.53663696","2813 S Rogers ST","unknown"
"39.13552785","-86.53792828","2809 S Rogers ST","unknown"
"39.13571487","-86.53799735","2801 S Rogers ST","unknown"
"39.16914239","-86.49081881","3512 E John Hinkle PL","unknown"
"39.13582549","-86.5375805","403 W Country Club DR","Broadview"
"39.13579687","-86.53615998","301 W Country Club DR","Broadview"
"39.13665936","-86.53858586","2708 S Rogers ST","Broadview"
"39.13666209","-86.53799709","2709 S Rogers ST","Broadview"
"39.13648096","-86.53801259","2713 S Rogers ST","Broadview"
"39.1363355","-86.53802429","2717 S Rogers ST","Broadview"
"39.13614888","-86.53745461","400 W Country Club DR","Broadview"
"39.13636273","-86.5373895","2720 S Madison ST","Broadview"
"39.13671163","-86.53743616","2710 S Madison ST","Broadview"
"39.13688536","-86.53701177","2701 S Madison ST","Broadview"
"39.16918093","-86.49083965","3514 E John Hinkle PL","unknown"
"39.16121287","-86.46537348","490 S Serena LN","unknown"
"39.16932767","-86.44131141","5454 E James RD","unknown"
"39.13633668","-86.5359337","300 W Country Club DR","Broadview"
"39.13696701","-86.53744477","401 W Watson ST","Broadview"
"39.13721503","-86.53764028","408 W Watson ST","Broadview"
"39.13700018","-86.53807909","2703 S Rogers ST","Broadview"
"39.13721141","-86.53862744","2630 S Rogers ST","Broadview"
"39.13762089","-86.53812366","2617 S Rogers ST","Broadview"
"39.13766478","-86.53870151","2616 S Rogers ST","Broadview"
"39.13722049","-86.53704796","2627 S Madison ST","Broadview"
"39.13738529","-86.53706079","2623 S Madison ST","Broadview"
"39.13758221","-86.53748585","2618 S Madison ST","Broadview"
"39.16921395","-86.49085348","3516 E John Hinkle PL","unknown"
"39.13744505","-86.53751159","2620 S Madison ST","Broadview"
"39.13779391","-86.53872166","2612 S Rogers ST","Broadview"
"39.1379697","-86.53873794","2608 S Rogers ST","Broadview"
"39.13792884","-86.53822","2609 S Rogers ST","Broadview"
"39.13677706","-86.53968489","2704 S Milton DR","Broadview"
"39.13715902","-86.53975599","2634 S Milton DR","Broadview"
"39.13721437","-86.539262","2635 S Milton DR","Broadview"
"39.13746689","-86.53983471","2626 S Milton DR","Broadview"
"39.13769233","-86.5393112","2621 S Milton DR","Broadview"
"39.13799108","-86.53978837","2616 S Milton DR","Broadview"
"39.16925237","-86.49084963","3518 E John Hinkle PL","unknown"
"39.13624942","-86.53957966","600 W Country Club DR","Broadview"
"39.13637874","-86.54081962","704 W Country Club DR","Broadview"
"39.13640609","-86.541387","712 W Country Club DR","Broadview"
"39.13680246","-86.54160254","714 W Country Club DR","Broadview"
"39.13642917","-86.54162656","716 W Country Club DR","Broadview"
"39.1364121","-86.54268079","812 W Country Club DR","Broadview"
"39.13642487","-86.54306496","816 W Country Club DR","Broadview"
"39.136369","-86.543429","820 W Country Club DR","Broadview"
"39.13641408","-86.54369962","902 W Country Club DR","Broadview"
"39.13642092","-86.54399218","908 W Country Club DR","Broadview"
"39.16928517","-86.49082114","3520 E John Hinkle PL","unknown"
"39.13654994","-86.54457995","926 W Country Club DR","Broadview"
"39.13655467","-86.54501001","2724 S Banta AVE","Broadview"
"39.13721939","-86.54447966","2627 S Banta AVE","Broadview"
"39.13750532","-86.5451579","2630 S Banta AVE","Broadview"
"39.13767155","-86.54548098","2600 S Banta AVE","Broadview"
"39.13771909","-86.54447937","2607 S Banta AVE","Broadview"
"39.1383273","-86.54360393","821 W Ralston DR","Broadview"
"39.13828497","-86.54394976","905 W Ralston DR","Broadview"
"39.13833326","-86.54429841","909 W Ralston DR","Broadview"
"39.13834546","-86.54456274","911 W Ralston DR","Broadview"
"39.16774959","-86.49120083","3405 E Longview AVE","Park Ridge"
"39.13833957","-86.54566627","1019 -1 W Ralston DR","Broadview"
"39.13832988","-86.54594486","1019 -2 W Ralston DR","Broadview"
"39.138834","-86.545793","1008 W Ralston DR","Broadview"
"39.13874598","-86.54508499","1004 W Ralston DR","Broadview"
"39.13873421","-86.54432004","910 W Ralston DR","Broadview"
"39.13896592","-86.54633841","2616 S Rockport RD","Southern Pines"
"39.13931601","-86.54604666","2610 S Rockport RD","Southern Pines"
"39.13935964","-86.54538704","2607 S Rockport RD","Broadview"
"39.13935029","-86.54455155","2505 S Banta AVE","Broadview"
"39.13935516","-86.54441754","2507 S Banta AVE","Broadview"
"39.16803207","-86.49330408","3166 E Braeside DR","unknown"
"39.13971873","-86.54466861","927 W Graham DR","Broadview"
"39.13982771","-86.54448445","925 W Graham DR","Broadview"
"39.13978563","-86.54429087","921 W Graham DR","Broadview"
"39.13833975","-86.54332885","817 W Ralston DR","Broadview"
"39.13869408","-86.54395369","902 W Ralston DR","Broadview"
"39.1386644","-86.54347444","820 W Ralston DR","Broadview"
"39.13869452","-86.54286429","812 W Ralston DR","Broadview"
"39.13867386","-86.5425542","810 W Ralston DR","Broadview"
"39.14013043","-86.54463727","924 W Graham DR","Broadview"
"39.14011642","-86.54457744","922 W Graham DR","Broadview"
"39.16801799","-86.49323366","3168 E Braeside DR","unknown"
"39.13980173","-86.54420965","919 W Graham DR","Broadview"
"39.13980096","-86.54404396","917 W Graham DR","Broadview"
"39.14011415","-86.5440874","916 W Graham DR","Broadview"
"39.14017088","-86.54388601","914 W Graham DR","Broadview"
"39.13978343","-86.54381493","915 W Graham DR","Broadview"
"39.13980716","-86.54360321","913 W Graham DR","Broadview"
"39.13977567","-86.54332493","819 W Graham DR","Broadview"
"39.13974937","-86.54298315","813 W Graham DR","Broadview"
"39.1397622","-86.54278914","811 W Graham DR","Broadview"
"39.13966234","-86.54197902","711 W Graham DR","Broadview"
"39.16800663","-86.49315969","3170 E Braeside DR","unknown"
"39.14007293","-86.54230023","802 W Graham DR","Broadview"
"39.1400695","-86.54333679","2428 S Broadview DR","Broadview"
"39.14006234","-86.54297723","2429 S Broadview DR","Broadview"
"39.14021704","-86.54436866","920 W Graham DR","Broadview"
"39.14022502","-86.54431219","918 W Graham DR","Broadview"
"39.14082175","-86.54392335","2511 S Rockport RD","Broadview"
"39.14022604","-86.54334617","2424 S Broadview DR","Broadview"
"39.14090749","-86.54346436","2408 S Broadview DR","Broadview"
"39.14039181","-86.54297823","2421 S Broadview DR","Broadview"
"39.14089981","-86.54299198","2405 S Broadview DR","Broadview"
"39.16802813","-86.4930678","3172 E Braeside DR","unknown"
"39.14121052","-86.54309185","2401 S Broadview DR","Broadview"
"39.14185283","-86.54365105","2436 S Rockport RD","unknown"
"39.14046959","-86.54435969","2519 S Rockport RD","Broadview"
"39.14118842","-86.54365612","905 W Coolidge DR","Broadview"
"39.14148121","-86.54344235","900 W Coolidge DR","Broadview"
"39.14150744","-86.54317772","808 W Coolidge DR","Broadview"
"39.14112858","-86.54259183","805 W Coolidge DR","Broadview"
"39.14144958","-86.54195123","712 W Coolidge DR","Broadview"
"39.14082796","-86.54170919","705 W Coolidge DR","Broadview"
"39.14035574","-86.54230512","2418 S Brown AVE","Broadview"
"39.16803331","-86.4930078","3174 E Braeside DR","unknown"
"39.14071824","-86.54232349","2412 S Brown AVE","Broadview"
"39.14087227","-86.54238225","2404 S Brown AVE","Broadview"
"39.14145168","-86.5424025","2312 S Brown AVE","Broadview"
"39.1418609","-86.5424311","2300 S Brown AVE","Broadview"
"39.14177394","-86.54203336","2303 S Brown AVE","Broadview"
"39.14194904","-86.54130925","2300 S Ford AVE","Broadview"
"39.14162224","-86.54129413","2308 S Ford AVE","Broadview"
"39.14143825","-86.54128496","2312 S Ford AVE","Broadview"
"39.14158743","-86.54089246","2309 S Ford AVE","Broadview"
"39.141417","-86.540926","601 W Coolidge DR","Broadview"
"39.16795767","-86.49270864","3176 E Braeside DR","unknown"
"39.16170095","-86.46421952","485 S Serena LN","unknown"
"39.14147769","-86.54032215","608 W Coolidge DR","Broadview"
"39.14136151","-86.53954739","510 W Coolidge DR","Broadview"
"39.14172757","-86.54032728","2304 S Milton DR","Broadview"
"39.14187097","-86.53987489","2301 S Milton DR","Broadview"
"39.14154955","-86.53983505","2305 S Milton DR","Broadview"
"39.14096087","-86.54018156","2404 S Milton DR","Broadview"
"39.1408151","-86.54012627","2414 S Milton DR","Broadview"
"39.1404745","-86.54009364","2418 S Milton DR","Broadview"
"39.1406016","-86.53967663","2415 S Milton DR","Broadview"
"39.14051331","-86.54076321","2417 S Ford AVE","Broadview"
"39.16800438","-86.4927153","3178 E Braeside DR","unknown"
"39.14137327","-86.53912422","2314 S Rogers ST","Broadview"
"39.14136249","-86.53858135","2315 S Rogers ST","Broadview"
"39.14080455","-86.5384552","2409 S Rogers ST","Broadview"
"39.14043119","-86.5384616","2417 S Rogers ST","Broadview"
"39.14012647","-86.538471","2425 S Rogers ST","Broadview"
"39.1399369","-86.53844426","2429 S Rogers ST","Broadview"
"39.14111508","-86.53910153","2400 S Rogers ST","Broadview"
"39.14074439","-86.5390938","2408 S Rogers ST","Broadview"
"39.14074482","-86.53918547","2408 1/2 S Rogers ST","Broadview"
"39.14068202","-86.53925999","2410 B S Rogers ST","Broadview"
"39.16803454","-86.492708","3180 E Braeside DR","unknown"
"39.14043377","-86.53901511","2416 S Rogers ST","Broadview"
"39.14029065","-86.53893864","2420 S Rogers ST","Broadview"
"39.14011507","-86.5389682","2424 S Rogers ST","Broadview"
"39.13996104","-86.53890945","2428 S Rogers ST","Broadview"
"39.13968141","-86.53841097","2501 S Rogers ST","Broadview"
"39.13951663","-86.53840167","2505 S Rogers ST","Broadview"
"39.13998265","-86.5394205","508 W Graham DR","Broadview"
"39.13997842","-86.539692","512 W Graham DR","Broadview"
"39.13970325","-86.53956015","513 W Graham DR","Broadview"
"39.1395488","-86.53999851","2504 S Milton DR","Broadview"
"39.16808396","-86.49270758","3182 E Braeside DR","unknown"
"39.1396129","-86.5402025","2504 1/2 S Milton DR","Broadview"
"39.14012293","-86.54006461","2424 S Milton DR","Broadview"
"39.14032337","-86.54006659","2420 S Milton DR","Broadview"
"39.14031051","-86.53966477","2419 S Milton DR","Broadview"
"39.13974352","-86.54113225","2500 S Ford AVE","Broadview"
"39.13961802","-86.54071367","613 W Graham DR","Broadview"
"39.1290778","-86.54486248","3170 S Cuffers DR","unknown"
"39.12909195","-86.54495403","3168 S Cuffers DR","unknown"
"39.12909552","-86.54513378","3164 S Cuffers DR","unknown"
"39.12910131","-86.54519719","3162 S Cuffers DR","unknown"
"39.16811994","-86.49276371","3184 E Braeside DR","unknown"
"39.12910738","-86.54532404","3160 S Cuffers DR","unknown"
"39.12911037","-86.5453769","3158 S Cuffers DR","unknown"
"39.12913118","-86.54572219","3156 S Cuffers DR","unknown"
"39.12917791","-86.54573241","3154 S Cuffers DR","unknown"
"39.12927669","-86.54572109","3152 S Cuffers DR","unknown"
"39.12942204","-86.54508899","3172 S Cuffers DR","unknown"
"39.12945497","-86.54508522","3174 S Cuffers DR","unknown"
"39.13788474","-86.54289868","815 W Ralston DR","Broadview"
"39.13817976","-86.54257561","811 W Ralston DR","Broadview"
"39.13820267","-86.54218763","805 W Ralston DR","Broadview"
"39.16815285","-86.49275638","3186 E Braeside DR","unknown"
"39.13825981","-86.54148561","713 W Ralston DR","Broadview"
"39.13826544","-86.54092501","701 W Ralston DR","Broadview"
"39.13862332","-86.54113027","704 W Ralston DR","Broadview"
"39.13877719","-86.54174606","716 W Ralston DR","Broadview"
"39.13826549","-86.54034682","609 W Ralston DR","Broadview"
"39.13831562","-86.53990927","603 W Ralston DR","Broadview"
"39.13830433","-86.53984237","601 W Ralston DR","Broadview"
"39.13858193","-86.54049599","614 W Ralston DR","Broadview"
"39.13876085","-86.54059333","2521 S Ford AVE","Broadview"
"39.13909048","-86.54062958","2517 S Ford AVE","Broadview"
"39.16822419","-86.49274873","3190 E Braeside DR","unknown"
"39.13871089","-86.53988861","2526 S Milton DR","Broadview"
"39.13907378","-86.53999158","2514 S Milton DR","Broadview"
"39.13915963","-86.54014957","2512 1/2 S Milton DR","Broadview"
"39.13923313","-86.54001504","2512 S Milton DR","Broadview"
"39.13907189","-86.53958616","2517 S Milton DR","Broadview"
"39.1394877","-86.54102845","2506 S Ford AVE","Broadview"
"39.13933946","-86.54103311","2508 S Ford AVE","Broadview"
"39.13928288","-86.54067394","2515 S Ford AVE","Broadview"
"39.13936492","-86.54001402","2506 S Milton DR","Broadview"
"39.13945502","-86.53931879","2505 S Milton DR","Broadview"
"39.16826535","-86.49274486","3192 E Braeside DR","unknown"
"39.13889574","-86.53949232","2521 S Milton DR","Broadview"
"39.13823091","-86.53940577","513 W Ralston DR","Broadview"
"39.13820292","-86.53870441","2600 S Rogers ST","Broadview"
"39.13850733","-86.53804279","2527 S Rogers ST","Broadview"
"39.13868987","-86.53832695","2525 S Rogers ST","Broadview"
"39.13883243","-86.53828355","2521 S Rogers ST","Broadview"
"39.13898355","-86.53830706","2515 S Rogers ST","Broadview"
"39.13915096","-86.53829167","2513 S Rogers ST","Broadview"
"39.1390574","-86.53883532","2520 S Rogers ST","Broadview"
"39.13800834","-86.53760595","2602 S Madison ST","Broadview"
"39.16834207","-86.49271248","3196 E Braeside DR","unknown"
"39.13821713","-86.53763254","2600 S Madison ST","Broadview"
"39.13786885","-86.53713461","2609 S Madison ST","Broadview"
"39.13805819","-86.537112","2607 S Madison ST","Broadview"
"39.13866003","-86.53723074","2527 S Madison ST","Broadview"
"39.13884126","-86.53723639","2519 S Madison ST","Broadview"
"39.13869479","-86.53761828","2526 S Madison ST","Broadview"
"39.13898047","-86.5376478","2508 S Madison ST","Broadview"
"39.13899501","-86.5372352","2517 S Madison ST","Broadview"
"39.13937109","-86.53839574","2511 S Rogers ST","Broadview"
"39.13962973","-86.53792837","409 W Graham DR","Broadview"
"39.16838601","-86.49271564","3198 E Braeside DR","unknown"
"39.13959839","-86.53768534","403 W Graham DR","Broadview"
"39.139644","-86.536804","305 W Graham DR","Broadview"
"39.13931839","-86.53769455","2504 S Madison ST","Broadview"
"39.13930816","-86.53726804","2505 S Madison ST","Broadview"
"39.13964037","-86.537269","2501 1/2 S Madison ST","Broadview"
"39.138498","-86.536559","2514 S Bryan ST","Broadview"
"39.13913728","-86.53654309","2508 S Bryan ST","Broadview"
"39.139143","-86.536543","2506 S Bryan ST","Broadview"
"39.139269","-86.53656","2504 1E S Bryan ST","Broadview"
"39.13989582","-86.53670645","2428 S Bryan ST","Broadview"
"39.16834311","-86.4923774","3220 E Braeside DR","unknown"
"39.16220193","-86.46498042","401 S Serena LN","unknown"
"39.13992671","-86.53626904","2421 S Bryan ST","Broadview"
"39.13966282","-86.53620057","2431 S Bryan ST","Broadview"
